"Data Source","World Development Indicators",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014",
"Azerbaijan","AZE","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.43590035996698E-06","1.32105843240217E-05","0.000150513991092209","0.00124601712774987","0.0181209748332244","0.114613175383827","0.142301757856007","0.15282101270267","0.14972390752949","0.150800653805211","0.165860124615078","0.1662453759122","0.16884068388881","0.175487880113551","0.184997300011323","0.208158172972954","0.224774888161501","0.264874089520132","0.332002911952348","0.267050854659701","0.300108516584921","0.360393820817594","0.359126390401226","0.357474059401559","",
"Burundi","BDI","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.8853146763749","51.2684052152548","52.8328304136699","55.5986986703665","58.0564454598068","66.026482497107","74.2167992417172","96.5991318014962","106.505037352642","120.704002690668","163.974418036055","182.313720882709","181.404473961632","199.106055011252","219.256882952859","252.479531486768","251.920554413158","262.313651535927","319.088924704266","342.704244793598","380.206826665444","425.76830071686","482.721027672943","538.254153592457","",
"Belgium","BEL","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.899421","0.895486","0.905511","0.919787","0.919483","0.911692","0.912648","0.912533","0.925061","0.921268","0.890527","0.885149","0.865224","0.877287","0.896192","0.8996","0.882486","0.886782","0.873504","0.858229","0.854153","0.839851","0.842608","0.850167","",
"Benin","BEN","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","121.10379190784","118.104532131822","118.964109312682","118.958937613893","157.289494813156","177.33657998164","186.192472936789","189.75579736116","197.540401874454","195.602234697403","199.898805608952","200.64658246132","202.143887613526","201.565066729436","196.915812138969","199.21819851916","199.378655101698","199.300499924672","209.36873162355","211.78370024418","213.127642809432","214.034563567716","223.334364171013","222.001661118359","",
"Burkina Faso","BFA","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","174.757015069383","162.437693612075","159.176154282814","153.229967369901","172.007729777158","179.895710973839","177.291958646423","177.005087367334","189.009712058069","194.609155366427","188.712299701273","190.376921332055","194.696380942929","193.725888136625","188.716565077169","189.671535047998","183.687715189155","182.070304023536","194.989514786907","198.252312966999","204.053974029176","213.659171587501","224.925585974687","223.150093737869","",
"Bangladesh","BGD","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.6581866809117","12.0284066656686","12.1102158515598","11.8623164939792","12.053716735846","12.6744610487833","12.9747040207624","13.1493618822991","13.6943681851324","14.1296667664948","14.0716810360747","13.9764663264064","14.2051265822639","14.5581127525488","14.7696505190073","15.0354662436476","17.7997394226955","18.45941801374","19.5336437634337","20.6918826738422","21.9017295980773","23.1454319216791","24.5926503157607","25.9707149612703","",
"Bulgaria","BGR","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000962435922193065","0.00304186963451547","0.00474593281555904","0.00700379538015361","0.0118443243549432","0.0188390596441806","0.0407231254344178","0.41881933032046","0.509449183419778","0.522664461722281","0.538445807770961","0.558547019560343","0.556488190458267","0.556586816231375","0.576783049332648","0.599068617177348","0.60689944589309","0.636468130420999","0.653216049334408","0.657787638621022","0.661822240228716","0.698609337092154","0.699095887698132","0.702422325947332","",
"Bahrain","BHR","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.140026646566208","0.132981819722111","0.125423474984391","0.118797710787737","0.124855023877942","0.123635291647051","0.121661291786328","0.120717531639933","0.110994078414163","0.112334427129422","0.142770874361792","0.13489605427526","0.137593604393217","0.146297337726196","0.15803505926761","0.174138965380551","0.183885844823933","0.19421890415199","0.212197626999995","0.183181418409889","0.194428284170105","0.210747166621404","0.211632935395063","0.211694550204405","",
"Bahamas, The","BHS","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.785666795530429","0.779896530456904","0.792286040640312","0.767253971626882","0.767699683359004","0.758032357148414","0.751792200419091","0.995441525707306","1.01478850767607","1.04999874599556","1.0360619804638","1.01657349269184","1.04086873630488","1.03231093390294","1.01670821535175","1.03483005451888","1.01228721128681","1.01505980027378","1.01067379244628","0.99237618661283","0.976559542557407","0.94924948597659","0.95644793002056","0.959070748964597","",
"Bosnia and Herzegovina","BIH","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.554220332585357","0.590916329312823","0.481352718526156","0.534781367303929","0.52067391368107","0.556217040920996","0.700388050861936","0.705075574613136","0.725403694931829","0.717716782228529","0.716494703510186","0.71816406086264","0.712487777053455","0.731430615280815","0.755109914619544","0.74308024951784","0.739627112684131","0.72584667941441","0.717393688732491","0.720173693328391","",
